Dept,Course Number,Level,Hours,Name,Description
CMSC,CMSC-4923,4,3,IS:Data Comm & Network,
CMSC,CMSC-5003,5,3,Foundation of Tech Ethics & Values Values,"Theories of engineering and Computer Science ethics and values. Ethical theory from a Christian viewpoint. Impact of technology on society. Individual options and obligations for action. Case studies will be used to study a range of issues including environment, safety, honesty, organizational communication, quality control, and product liability. Same as ENGR-5003."
CMSC,CMSC-5123,5,3,Intro to Software Systems,
CMSC,CMSC-5133,5,3,Introduction to Parallel Programming,"This course is an introductory course in parallel programming for upper-division undergraduate and graduate students who have already learned to program in C, C++, Java, or C#. The goal of the course will be to equip computer science students to be able to program multi core computers and parallel processors generally for scientific, engineering, and business applications."
CMSC,CMSC-5223,5,3,Computer Simulation,
CMSC,CMSC-5233,5,3,Mobile Application Development,An introduction to mobile application software development. In this course the student will learn to develop mobile apps. Topics will include mobile platforms and mobile application development tools. This course is normally offered in the Spring semester of even numbered years.
CMSC,CMSC-5253,5,3,Theory of Computing,"An introduction to the theory of computation. Topics include languages, finite state automata, context free grammars, Turing machines, complexity classes, P vs NP, quantum complexity, and the arithmetic hierarchy. Recommended for students pursuing a further graduate study."
CMSC,CMSC-5303,5,3,Foundations of Computer Science,"This course covers fundamental concepts in Computer Science that would provide and appropriate foundation for continued study of advanced topics in Operating Systems, Programming Languages, Artificial Intelligence, and Database Management Systems."
CMSC,CMSC-5313,5,3,Human Comuter Interaction,"An introduction to user interface design and user experience. Topics include HCI concepts and principles, usability, HCI evaluation, HCI design, interaction styles, and interaction devices."
CMSC,CMSC-5323,5,3,Database Systems,An introduction to the application of programming to the design and implementation of computer simulations. Topics include simulation languages and the application of stochastic processes to simulation theory.
CMSC,CMSC-5333,5,3,Advanced Database Systems,"This course will investigate new database technologies. Topics will include managing and using large skill data sets, high-velocity transportation processing, stream processing, real time analytics, and high-volume data processing. The discussions will focus on several real-world application domains, such as internet advertising, healthcare, and social network analysis."
CMSC,CMSC-5343,5,3,Algorithm Analysis,"An introduction to the analysis and design of algorithms. Topics include algorithm performance, verification of correctness, and application of analysis techniques to a variety of simple and complex algorithms."
CMSC,CMSC-5353,5,3,Big Data Management,"Pre-req CMSC 5333 A course on the practical implementation of big data technology. Students will learn to use Hadooop and other projects in the Hadoop ecosystem to effectively manage big data tasks, as well as delivering results to human observers. Topics include data processing, data visualization, and distributed data processing."
CMSC,CMSC-5363,5,3,Data Science Project I,"A Project Oriented class where the student will use data science principles, knowledge and skills to solve a problem as a team. Topics include Hadoop and related technologies, and data science processes."
CMSC,CMSC-5373,5,3,Data Science Project II,"Pre-req - Data Science Project I (CMSC 5363) Project Oriented class where the student will use data science principles, knowledge and skills to solve a problem on their own. Topics include Hadoop and related technologies, and data science processes."
CMSC,CMSC-5413,5,3,Operating Systems,
CMSC,CMSC-5423,5,3,Computer Graphics,"An introduction to the fundamental techniques of computer graphics. Topics include two and three-dimensional graphing, hidden-surface algorithms, animation, and applications of graphics. This course is normally offered in the fall semester of odd numbered years."
CMSC,CMSC-5433,5,3,Compiler Construction,"An introduction to compiler construction. Topics will include lexical analysis, syntax analysis, intermediate code generation, runtime environments, code generation, and optimization."
CMSC,CMSC-5513,5,3,Programming Languages,"Study of the organization of programming languages. Topics include data types, sequence control, data control and operating environment considerations. Several high-level languages will be studied. Students cannot receive credit for both CMSC-4513 and CMSC-5513."
CMSC,CMSC-5523,5,3,Cryptography,"This course covers foundations and practical applications of modern cryptography. Ideas about defining security, hardness assumptions, and the possibility of proving security of complicated constructions based on low-level primitives will all be explored. Topics include: principles of modern cryptography, classical encryption schemes, private-key encryption, message authentication, hash functions, public-key encryption, and digital signatures. By the end of the course, the student will have a firm grasp of cryptographic primitives in wide use today and a knowledge of how to combine these in order to develop modern protocols for secure communciation. Students cannot receive credit for both CMSC-4443 and CMSC-5523."
CMSC,CMSC-5613,5,3,Object Oriented Software Engr,"An introduction to software engineering using object oriented concepts for the software development life cycle. This course will cover the software development life cycle activities of requirements, design, development, and testing. The course will introduce UML (Unified Modeling Language) as a way to document requirements and designs. The course will prepare students to gather requirements, create designs and document them both. Some knowledge of an object oriented programming language is recommended. Same as CENG-5613."
CMSC,CMSC-5623,5,3,Software Engr for Trustworthy Software,"This course explores the technologies and methodologies underlying a new robust software design model (RSDM) for software development based on successful methods used in hardware design and development. These include cost of software quality (CoSQ), the analytical hierarchy process (AHP), inventive problem solving (TRIZ), failure mode effects analysis (FMEA), quality function deployment (QFD), and Taguchi Methods, including orthogonal matrix methods. The overall design approach is to eliminate software problems as far upstream in the development process as possible, rather than finding and fixing bugs downstream. The course is intended for the software architect or software engineer or the programmer or student wishing to progress into software design."
